Angle,Period,BeamSigmaX,BeamSigmaY,Mean,Std,Background,Peak
91.33221985386965,35.5,450.0263811426354,285.7021757199216,0.31577605,0.19749142,0.043165468,0.8201439
91.33221985386965,38.8125,450.1783299770173,285.6818332829157,0.32706147,0.20075177,0.044444446,0.82222223
91.33221985386965,34.55555555555556,450.15413878433657,285.5734143524777,0.3397419,0.20561588,0.047244094,0.8267717
90.0,33.8235294117647,447.32224294507324,285.68926092544683,0.36785308,0.22080158,0.051282052,0.84615386
91.33221985386965,36.588235294117645,450.4380200809794,285.70407707802786,0.3364286,0.20250683,0.04511278,0.80451125
91.33221985386965,39.9375,450.2393252412239,285.5914949209972,0.3525759,0.21105224,0.048780486,0.8292683
91.33221985386965,41.4,450.59774114406395,285.7702443583485,0.34409788,0.20541494,0.05263158,0.8120301
91.33221985386965,34.55555555555556,450.3560627796615,285.5549714200115,0.35778555,0.21286729,0.049586777,0.8264463
91.33221985386965,35.55555555555556,450.475168688122,285.56596748333374,0.36450434,0.21639693,0.05042017,0.84033614
91.33221985386965,36.588235294117645,450.8266598118252,285.6643306276702,0.35740453,0.21172462,0.048,0.816
91.33221985386965,39.9375,450.65358991025755,285.5404053749805,0.37244573,0.22047356,0.05172414,0.8448276
91.33221985386965,41.4,450.7944243540723,285.52147266914125,0.37514794,0.22159036,0.052173913,0.84347826
91.33221985386965,38.8125,450.8249181132011,285.5734085224299,0.37933496,0.22389902,0.052173913,0.8521739
91.33221985386965,34.55555555555556,450.8263769126993,285.5012916920245,0.36965603,0.21790181,0.05172414,0.82758623
90.0,35.3125,447.0902015470248,285.6552006687142,0.3601709,0.21713804,0.05042017,0.8319328
91.33221985386965,32.68421052631579,451.01728434820546,285.65803097168157,0.37040496,0.21833308,0.05785124,0.8347107
91.33221985386965,41.4,450.86237232464083,285.5403919481574,0.38071126,0.22422594,0.052173913,0.84347826
91.33221985386965,36.588235294117645,450.7028322530345,285.59781270195845,0.37359032,0.2201991,0.05042017,0.8319328
91.33221985386965,36.588235294117645,450.4564426034469,285.58807745438094,0.38467053,0.22678007,0.052173913,0.8521739
91.33221985386965,38.9375,450.08366646063695,285.587716960874,0.3758028,0.22204433,0.05042017,0.84033614
91.36392753160291,38.875,449.6736513250135,285.55202240883204,0.38026145,0.22493115,0.052173913,0.84347826
91.33221985386965,41.46666666666667,450.7485900192585,285.3253947561475,0.34817114,0.20880067,0.048387095,0.82258064
91.33221985386965,36.64705882352941,450.9488156262655,285.39569077101953,0.33732125,0.20466545,0.045801528,0.8244275
91.33221985386965,36.588235294117645,450.4651748841466,285.3089416872933,0.3298091,0.20285958,0.045801528,0.83206105
91.33221985386965,37.625,449.9552520251182,285.3303898146094,0.31172433,0.19606389,0.043165468,0.81294966
90.0,35.375,446.7804590170044,285.66072970050965,0.34525877,0.20952405,0.048387095,0.8145161
91.33221985386965,34.55555555555556,452.22738182766534,287.04547205658264,0.29628375,0.18966973,0.04605263,0.80921054
91.36392753160291,38.9375,451.6649262326355,287.0046589412601,0.27365366,0.18442804,0.04347826,0.7950311
91.36392753160291,54.55,451.2817110836201,287.040113080526,0.2490092,0.1829711,0.03314917,0.7955801
91.36392753160291,32.1,450.3560375080975,287.1350742878247,0.22908148,0.18295676,0.025906736,0.78756475
91.36392753160291,33.73684210526316,449.76573680466896,287.12149997475456,0.2466184,0.18570988,0.03314917,0.80662984
91.36392753160291,39.8125,449.62531375381394,287.14911537358034,0.2640134,0.18266416,0.034883723,0.7906977
91.36392753160291,33.68421052631579,446.094681464847,285.40724636608775,0.28344363,0.18899724,0.039215688,0.8039216
91.36392753160291,41.53333333333333,448.9166412435518,287.11806636255477,0.30571723,0.19192481,0.048275862,0.80689657
91.36392753160291,37.705882352941174,445.7136945405261,285.4655941748285,0.31789422,0.20027001,0.04347826,0.81884056
91.36392753160291,35.611111111111114,445.10386729301894,285.40470480267805,0.32951677,0.2050285,0.045801528,0.8244275
90.0,33.470588235294116,446.2540377077243,285.7093456762745,0.33617225,0.20657955,0.046875,0.8203125
91.36392753160291,42.733333333333334,444.7960688007245,285.45835973843936,0.33365232,0.20610185,0.045801528,0.8167939
91.36392753160291,44.5,444.695202494491,285.4110128779112,0.34606475,0.21232727,0.048,0.832
91.39718102729637,35.611111111111114,444.49596208734624,285.502266879987,0.34450093,0.21106446,0.046153847,0.8230769
91.39718102729637,35.55555555555556,444.0884386543764,285.4476337496986,0.35980138,0.21971162,0.048780486,0.8455285
91.39718102729637,33.73684210526316,443.9063224810061,285.37989064748524,0.36702883,0.22370912,0.050847456,0.84745765
91.39718102729637,33.73684210526316,443.71014999425284,285.51086140700795,0.3660348,0.22300711,0.048780486,0.8455285
91.39718102729637,45.785714285714285,442.8858540688323,285.3527741102673,0.36831975,0.22513354,0.051282052,0.84615386
91.39718102729637,37.64705882352941,442.93749050891785,285.41542270395763,0.3719196,0.22712362,0.05042017,0.85714287
91.39718102729637,44.5,443.1316199159473,285.45396789106417,0.36899847,0.22488087,0.049586777,0.8429752
91.39718102729637,38.9375,443.2777539028074,285.423586186122,0.3736074,0.22741574,0.05042017,0.8487395
90.0,33.411764705882355,446.02020258996504,285.76920283990256,0.3075362,0.19314598,0.04225352,0.7887324
91.39718102729637,41.53333333333333,443.10807498723005,285.2701806073605,0.3831442,0.23349865,0.053097345,0.86725664
91.39718102729637,41.53333333333333,443.3394040434963,285.25663827643643,0.37895796,0.23067693,0.05263158,0.8596491
91.39718102729637,41.46666666666667,443.428662486629,285.3424672858479,0.3844191,0.23378958,0.05172414,0.87068963
91.39718102729637,44.5,442.9853038992975,285.3424309287154,0.3870972,0.2357252,0.053097345,0.8761062
91.39718102729637,44.5,442.9235431680699,285.23693960592755,0.3808435,0.23212305,0.05263158,0.8596491
91.39718102729637,34.666666666666664,442.91435297480194,285.23234007429267,0.3823881,0.2331566,0.05263158,0.8596491
91.39718102729637,44.57142857142857,442.7400386790999,285.1678955616275,0.38179302,0.23299962,0.053097345,0.8584071
91.39718102729637,38.875,443.10614878438207,285.3602422161817,0.3768175,0.22940761,0.05042017,0.8487395
91.39718102729637,36.705882352941174,442.816189451209,285.2341042650498,0.38740358,0.23628,0.053097345,0.86725664
91.39718102729637,64.29411764705883,442.9523077132457,285.17775902895426,0.38848814,0.23689222,0.05357143,0.875
90.0,38.75,445.46205650454743,285.4153286118147,0.37527028,0.22643118,0.04761905,0.84761906
91.39718102729637,42.642857142857146,446.7704897609341,285.57382373909144,0.32626465,0.2019558,0.04,0.816
91.39718102729637,41.53333333333333,443.33925181518015,285.00758160177935,0.3758424,0.2289964,0.046728972,0.85046726
91.39718102729637,41.46666666666667,448.66739082310386,287.3588910476024,0.31548262,0.19487455,0.047244094,0.8110236
91.39718102729637,38.8125,444.503886700802,285.6332702212569,0.29031274,0.19218022,0.035714287,0.8142857
91.39718102729637,32.68421052631579,446.6310817733055,287.44264701587457,0.25607407,0.17589276,0.03773585,0.7610063
91.43209618416464,28.318181818181817,445.6376538367612,287.63756040091636,0.25428063,0.18108554,0.036363635,0.7878788
91.43209618416464,32.73684210526316,441.4231587064687,285.75263178289936,0.25720802,0.17812262,0.03164557,0.75949365
91.43209618416464,36.588235294117645,443.79644407493623,287.66150636128555,0.29264092,0.18921262,0.04195804,0.7972028
91.43209618416464,34.55555555555556,439.14489276256364,285.7483133223537,0.3052253,0.19643746,0.03875969,0.79844964
91.46880071438582,38.9375,438.6405064662218,285.93378159422207,0.31639078,0.20139477,0.03846154,0.8076923
91.46880071438582,36.588235294117645,437.3544082363799,285.8688216777856,0.33180806,0.20970038,0.041666668,0.81875
91.36392753160291,41.4,449.17673667477925,285.35027924033295,0.38357666,0.22753622,0.04901961,0.84313726
91.46880071438582,38.9375,436.4282366413926,285.90345695785345,0.34149072,0.21536607,0.04310345,0.82758623
91.46880071438582,44.5,436.12042820366236,286.0271083454951,0.3405129,0.21456656,0.042016808,0.8235294
91.46880071438582,47.92307692307692,435.9147870849457,285.9249464489694,0.35302195,0.22198616,0.04464286,0.83928573
91.46880071438582,41.46666666666667,435.8968029363399,285.95984726803516,0.35839865,0.22495532,0.045045044,0.8378378
91.46880071438582,44.57142857142857,436.1946390800918,286.10337709123536,0.35826713,0.22444682,0.04347826,0.84347826
91.46880071438582,38.875,435.79849546995376,285.9357217931138,0.3625598,0.22739844,0.04587156,0.8440367
91.46880071438582,41.53333333333333,436.02744692859943,286.05332478536343,0.36435091,0.2284363,0.04464286,0.85714287
91.46880071438582,32.73684210526316,435.6617038410424,285.8891699140603,0.3514352,0.22067362,0.04464286,0.8214286
91.46880071438582,44.5,435.7654517126459,285.91611427321476,0.3546259,0.22276746,0.04464286,0.83035713
91.46880071438582,41.53333333333333,435.5519697023697,285.8784012050154,0.35580075,0.22355281,0.045045044,0.8378378
90.0,38.8125,449.1751831241249,285.30378952864123,0.3838056,0.22771686,0.04950495,0.84158415
91.46880071438582,36.64705882352941,435.7764122021112,286.0237535718591,0.35575265,0.22337674,0.04347826,0.8347826
91.46880071438582,38.9375,435.3678825735463,285.8674676402449,0.36458308,0.22934248,0.046296295,0.8611111
91.46880071438582,38.9375,435.73114950982693,285.9181142738598,0.36025286,0.22624764,0.045045044,0.8468468
91.46880071438582,38.9375,436.1814471688231,285.7950567871621,0.36109716,0.22632961,0.045454547,0.8454546
91.46880071438582,32.73684210526316,436.9165889965589,285.86223365185475,0.360139,0.22503412,0.04464286,0.83928573
91.46880071438582,36.588235294117645,437.33766781821714,285.77124632523214,0.3674289,0.22918372,0.046296295,0.8518519
91.46880071438582,41.46666666666667,437.8109109910285,285.58572717823097,0.36037004,0.22454916,0.045454547,0.8363636
90.0,34.5,441.61598877837235,285.15372491793624,0.3530976,0.21853316,0.04464286,0.83928573
90.0,36.529411764705884,442.7914165119342,285.2062056834997,0.34206071,0.21150276,0.042735044,0.82051283
90.0,34.5,443.67502744940094,285.17100118006846,0.33314288,0.20654763,0.042016808,0.81512606
90.0,38.75,448.9564535089983,285.4007747034733,0.38591737,0.22900014,0.04901961,0.85294116
91.39718102729637,36.64705882352941,445.2470085311087,285.17935930615926,0.3233015,0.20152347,0.04032258,0.8145161
91.39718102729637,36.64705882352941,445.7320985353409,285.15972601778736,0.31446806,0.19947703,0.03937008,0.81889766
91.36392753160291,36.529411764705884,449.4430162043238,287.1358374741804,0.29187584,0.18638772,0.042857144,0.79285717
91.36392753160291,32.78947368421053,450.0233731398429,287.0618310365117,0.27172062,0.18286467,0.04,0.7866667
91.36392753160291,38.8125,450.5491230940248,287.1454560140957,0.2565628,0.18101957,0.03797468,0.7848101
91.36392753160291,38.875,451.46526845852264,287.07057537899647,0.27870274,0.1841756,0.04109589,0.79452056
91.36392753160291,36.588235294117645,449.09620911012973,285.28900458120523,0.30230582,0.19420798,0.037593983,0.81954885
91.33221985386965,36.529411764705884,449.75272562005756,285.21953503928165,0.31918398,0.19750646,0.04032258,0.8064516
91.33221985386965,31.15,450.4812325311587,285.2780596900508,0.33307678,0.20200874,0.049586777,0.80991733
91.33221985386965,36.588235294117645,450.6577197352555,285.29710538428805,0.35490003,0.21268171,0.05263158,0.84210527
90.0,34.4375,448.8595301738047,285.53091265767887,0.38086063,0.22620566,0.056603774,0.8490566
91.33221985386965,38.875,450.5166546039749,285.14971439275445,0.36628923,0.21778634,0.046728972,0.8411215
91.33221985386965,38.8125,450.757815751091,285.31342258919113,0.36500126,0.21623224,0.05357143,0.83035713
91.33221985386965,34.55555555555556,450.5368998749301,285.13445791507587,0.38176784,0.22571601,0.048543688,0.8446602
91.33221985386965,60.666666666666664,450.6012446229276,285.15923782175184,0.3808264,0.22490196,0.057692308,0.84615386
91.33221985386965,32.68421052631579,450.6278729470975,285.09688792457575,0.38370988,0.22644342,0.04901961,0.84313726
91.33221985386965,36.588235294117645,451.0123395698485,285.3021055661665,0.39109436,0.23006164,0.057142857,0.85714287
91.33221985386965,36.588235294117645,450.86154792589235,285.08966942937434,0.39591694,0.23337111,0.05050505,0.86868685
91.33221985386965,34.55555555555556,451.0194599289753,285.14341882598694,0.39368394,0.23181653,0.05940594,0.8613861
91.33221985386965,36.588235294117645,451.1274317232203,285.11677227358314,0.38794264,0.2283818,0.05882353,0.85294116
91.33221985386965,41.46666666666667,451.19634196071996,285.1242149726925,0.3902025,0.2296035,0.05882353,0.85294116
90.0,38.75,448.76244651439976,285.6173831711312,0.3643842,0.217073,0.05263158,0.8245614
91.33221985386965,38.8125,451.15229391324914,285.05893380657517,0.39658448,0.23351945,0.060606062,0.86868685
91.33221985386965,38.875,451.31675474203814,285.21206521477455,0.39509332,0.23222902,0.058252428,0.8640777
91.33221985386965,38.875,451.274495088222,285.1559041342842,0.39241946,0.23080952,0.058252428,0.8640777
91.33221985386965,34.55555555555556,451.02596055325654,285.1471189587947,0.38695735,0.2278421,0.057692308,0.84615386
91.33221985386965,41.46666666666667,450.8847841438975,285.1669520032367,0.39151415,0.23064904,0.057692308,0.8557692
90.0,38.8125,450.4924382912282,285.1631418561572,0.3879637,0.22897638,0.057142857,0.85714287
91.33221985386965,34.55555555555556,451.3449476234315,285.0254942550149,0.37944296,0.22393352,0.056074765,0.85046726
91.33221985386965,38.875,451.3761609359112,284.92755583437173,0.3755481,0.22213358,0.056603774,0.8396226
91.33221985386965,34.55555555555556,451.3394519475989,284.9144634244723,0.36659122,0.21770434,0.055555556,0.8425926
91.33221985386965,32.73684210526316,451.03610205681287,284.9158440840479,0.35632208,0.21316235,0.054054055,0.8378378
91.36392753160291,36.529411764705884,447.9728422569282,285.4063616935592,0.36006084,0.21545228,0.04587156,0.8165138
91.33221985386965,34.611111111111114,450.30156521424635,284.8810548284821,0.3394773,0.20582919,0.04310345,0.8189655
91.33221985386965,57.526315789473685,449.8135047042089,284.93497379386383,0.31556726,0.19535588,0.03968254,0.7936508
91.33221985386965,36.470588235294116,449.3261125469467,284.9754092204271,0.30502036,0.19491771,0.03816794,0.8167939
91.33221985386965,37.6875,449.10658338400657,285.0182390132513,0.2833128,0.19029924,0.035460994,0.81560284
91.36392753160291,35.35294117647059,451.5986890024263,286.90698762912973,0.26567397,0.18450244,0.038709678,0.8
91.36392753160291,34.611111111111114,447.9776530399431,285.1456173077371,0.27088797,0.18804094,0.03311258,0.80794704
91.36392753160291,32.8421052631579,447.2976076921765,285.0118240326333,0.29138228,0.1908492,0.036764707,0.8088235
91.36392753160291,36.64705882352941,447.1975748204231,285.18216391336676,0.30317125,0.1922199,0.036764707,0.7941176
91.36392753160291,57.578947368421055,446.57687836218827,285.02851437277013,0.33377546,0.20694923,0.042016808,0.8319328
91.36392753160291,54.75,446.3268404750496,285.05039615764485,0.34619695,0.21225147,0.04347826,0.8347826
90.0,42.38461538461539,447.7199395573272,285.4504630845235,0.352735,0.21250701,0.044247787,0.82300884
91.36392753160291,36.64705882352941,446.0230150517658,285.2823395367969,0.3494118,0.21340688,0.05042017,0.84033614
91.36392753160291,57.578947368421055,445.4149797210909,285.1074324525205,0.3559664,0.21675363,0.044247787,0.8318584
91.36392753160291,60.833333333333336,445.36710238452207,285.1007481280201,0.36035147,0.21869151,0.045045044,0.8288288
91.36392753160291,36.64705882352941,444.900254078516,285.1642202559406,0.3674632,0.22299923,0.045454547,0.8454546
91.39718102729637,41.6,444.58825676107756,285.16466127629604,0.37136355,0.22526252,0.04587156,0.8440367
91.39718102729637,60.72222222222222,444.5788548072465,285.1657360574326,0.37214494,0.2256039,0.04587156,0.8440367
91.39718102729637,68.25,444.0521163358895,285.0994058176736,0.37341908,0.22690646,0.046728972,0.8411215
91.39718102729637,57.473684210526315,443.6608188528189,285.1351820705551,0.3705119,0.22541173,0.04587156,0.8348624
91.39718102729637,34.666666666666664,443.6382302247938,285.2725194661154,0.38359553,0.23317721,0.055045873,0.86238533
91.39718102729637,38.9375,443.59446152251303,285.09980127844796,0.37998646,0.23121354,0.047169812,0.8584906
91.36392753160291,38.875,447.2311121437088,285.40741933187087,0.34246272,0.20832002,0.04347826,0.8173913
91.39718102729637,34.611111111111114,443.8792655135198,285.1757439357129,0.38359967,0.23298228,0.046728972,0.8598131
91.39718102729637,36.705882352941174,443.7073814567749,285.0644287840513,0.38222197,0.23244902,0.04761905,0.85714287
91.39718102729637,32.8421052631579,443.8315052192113,285.136744919605,0.38281986,0.23259862,0.046728972,0.8598131
91.39718102729637,39.0,443.8765321277161,285.0819838293762,0.38667193,0.23490463,0.048076924,0.86538464
91.39718102729637,41.6,444.068269119892,285.27716693610023,0.38710546,0.23473157,0.055045873,0.8715596
91.39718102729637,36.64705882352941,443.50274201280234,285.0756268090747,0.37473667,0.2280542,0.046296295,0.8425926
91.39718102729637,44.5,443.755093515849,285.24564041041344,0.38432392,0.23340027,0.055045873,0.86238533
91.39718102729637,32.8421052631579,443.30615689824424,284.97897325781685,0.3747465,0.22841907,0.046728972,0.8411215
91.39718102729637,38.9375,443.489835600203,285.1445866468927,0.38141945,0.23206899,0.046296295,0.8611111
91.39718102729637,36.64705882352941,443.92248458434796,285.24046469609846,0.3806686,0.23116437,0.05357143,0.85714287
90.0,34.388888888888886,447.11446166535194,286.393353676319,0.37679592,0.22373654,0.053333335,0.82666665
90.0,32.578947368421055,447.9693217665152,286.45895359752296,0.37573883,0.22310174,0.05263158,0.8552632
91.36392753160291,62.5,444.5788164952856,286.02579277335445,0.38633612,0.23249307,0.05263158,0.8684211
90.0,34.333333333333336,447.0050281923213,286.47632311920876,0.36373854,0.2179124,0.051282052,0.84615386
91.39718102729637,40.125,445.88937857035785,286.53056561191806,0.34720373,0.2113509,0.04819277,0.8433735
91.39718102729637,42.8,444.8450607927535,286.52882784512735,0.31750375,0.19781488,0.04494382,0.80898875
91.39718102729637,40.125,443.80543727388476,286.6378891212085,0.3016733,0.193947,0.041666668,0.8125
91.43209618416464,37.8235294117647,442.7743913038452,286.6459489194979,0.3148608,0.19849615,0.043956045,0.8131868
91.43209618416464,37.8235294117647,442.24985641038893,286.93496723123405,0.33635446,0.2081534,0.04347826,0.8369565
91.43209618416464,42.86666666666667,441.10293847292246,286.8799433655099,0.34582862,0.21257682,0.04597701,0.82758623
91.43209618416464,46.0,440.2851099513553,286.9932321736267,0.35229328,0.21607451,0.04597701,0.82758623
91.43209618416464,49.46153846153846,438.87407956117113,286.8220901015863,0.36075178,0.22200784,0.05,0.8375
90.0,32.473684210526315,450.79977999124833,286.38786998319574,0.38920674,0.2273169,0.05479452,0.84931505
91.46880071438582,42.86666666666667,438.0811102020691,286.87050718453645,0.37158912,0.2291444,0.051282052,0.85897434
91.46880071438582,49.53846153846154,437.58122221570716,286.86504674024286,0.3589582,0.2217119,0.05,0.825
91.46880071438582,49.46153846153846,437.61850197954067,286.87912884239717,0.35141182,0.21694116,0.048780486,0.80487806
91.46880071438582,49.53846153846154,437.5226423221104,286.8530988169888,0.35772806,0.22092377,0.05,0.8125
91.46880071438582,45.92857142857143,437.7057919044918,286.9646487580736,0.36425477,0.2246437,0.049382716,0.8271605
91.46880071438582,45.92857142857143,437.6924358852751,286.965126077715,0.35761413,0.22056071,0.04819277,0.8192771
91.46880071438582,45.857142857142854,437.7437545960621,287.0276502536413,0.35956225,0.22163287,0.04761905,0.8214286
91.46880071438582,49.38461538461539,433.1635793005126,284.75275445278004,0.35493654,0.22558865,0.034883723,0.8255814
91.46880071438582,49.46153846153846,437.43057905962695,286.91025427430435,0.3612469,0.22310886,0.049382716,0.8271605
91.46880071438582,53.666666666666664,437.83415410694664,287.1434382715676,0.35364255,0.21780542,0.04494382,0.80898875
90.0,34.333333333333336,450.8068004478777,286.40406396279786,0.38388005,0.22415352,0.054054055,0.8378378
91.46880071438582,42.86666666666667,437.26332754987834,286.88518113891905,0.3559805,0.22006865,0.048780486,0.81707317
91.46880071438582,45.92857142857143,437.33501935641044,286.9599694089963,0.3652222,0.22563559,0.048780486,0.8292683
91.46880071438582,45.857142857142854,437.4019162095994,286.97497725596924,0.35853964,0.22140522,0.04761905,0.8214286
91.46880071438582,58.54545454545455,437.6490171987795,286.8048586325527,0.36397898,0.22472729,0.05,0.825
91.46880071438582,45.92857142857143,438.2368055595983,286.8205859579137,0.3571191,0.21991962,0.048780486,0.81707317
91.46880071438582,53.666666666666664,438.7443458188654,286.7826534948078,0.36806893,0.22620292,0.050632913,0.835443
91.46880071438582,45.857142857142854,439.34221650459796,286.8160909199351,0.3710467,0.22735271,0.050632913,0.84810126
90.0,32.05,442.67750395972934,286.3455646141696,0.37618992,0.22823082,0.050632913,0.84810126
90.0,41.2,443.9628390954344,286.30988255831556,0.3689659,0.2227055,0.05,0.8375
90.0,43.285714285714285,444.9761423804559,286.36306275524015,0.36929372,0.22215126,0.049382716,0.83950615
90.0,34.388888888888886,450.57249645494755,286.41886413553493,0.3707638,0.21669272,0.051948052,0.8051948
90.0,36.35294117647059,446.3373924835272,286.3634308840274,0.37132046,0.22259033,0.049382716,0.8518519
90.0,38.75,446.75638347568105,286.25178766359517,0.34758157,0.20892158,0.04761905,0.8095238
90.0,32.578947368421055,447.43531343598926,286.2212658465749,0.34963292,0.21159083,0.04819277,0.8433735
90.0,38.6875,448.22688859156233,286.317602276118,0.31920746,0.19657186,0.043010753,0.8064516
91.36392753160291,45.857142857142854,448.7915559201245,286.16998551727596,0.305586,0.19360453,0.04255319,0.81914896
91.36392753160291,45.92857142857143,449.6660017451893,286.35223348594764,0.32458195,0.19984023,0.04347826,0.82608694
91.33221985386965,45.92857142857143,450.3941325502127,286.3971662952273,0.33491153,0.2008506,0.044444446,0.8111111
91.33221985386965,45.857142857142854,451.0248481780168,286.38330509761704,0.35120726,0.20752949,0.046511628,0.81395346
91.33221985386965,46.0,451.74457320616915,286.44535709180747,0.3607254,0.21126486,0.05882353,0.8235294
91.33221985386965,53.583333333333336,451.9791155516279,286.39993491180945,0.36584815,0.21345313,0.060240965,0.8192771
90.0,36.294117647058826,450.29793881502746,286.3881664398742,0.38191432,0.22351561,0.054054055,0.8378378
91.33221985386965,53.583333333333336,451.8391492569975,286.3068372910799,0.375432,0.21887068,0.050632913,0.835443
91.33221985386965,49.46153846153846,451.78873961787036,286.26366375058734,0.38638785,0.22516605,0.05263158,0.8552632
91.33221985386965,53.583333333333336,447.6907926698435,283.6863183054967,0.3738564,0.22517447,0.051948052,0.84415585
91.33221985386965,53.583333333333336,451.9029063438278,286.2214475448496,0.38930333,0.22665916,0.053333335,0.85333335
91.33221985386965,52.083333333333336,451.7734831373857,286.1295884076038,0.39061552,0.22759046,0.05479452,0.84931505
91.33221985386965,49.46153846153846,451.9098279210436,286.1795056440181,0.38685253,0.2251928,0.053333335,0.85333335
91.33221985386965,49.38461538461539,448.06137368929507,283.7645198726402,0.3802032,0.22833143,0.051948052,0.84415585
91.33221985386965,52.083333333333336,448.352283054596,283.9006293560295,0.3850704,0.23080559,0.051282052,0.85897434
91.33221985386965,53.5,452.37582561572606,286.27759730693094,0.39526233,0.22949979,0.065789476,0.8684211
91.33221985386965,53.583333333333336,452.25035378398127,286.16941207139666,0.39317214,0.22853318,0.054054055,0.8648649
90.0,34.27777777777778,450.26936662471616,286.5648734969578,0.382671,0.22386208,0.051282052,0.8333333
90.0,34.388888888888886,448.39472125835823,283.7878051643703,0.38386795,0.23015507,0.051948052,0.85714287
90.0,36.411764705882355,448.227526284197,283.74696154361203,0.38522592,0.23114838,0.05263158,0.8552632
91.33221985386965,58.45454545454545,452.1168191914894,286.18940046322894,0.3895623,0.22646096,0.053333335,0.85333335
90.0,34.388888888888886,451.84415005423,286.1550577206929,0.39801937,0.2317174,0.05479452,0.8767123
90.0,30.95,451.57368914988757,286.082761385658,0.39092287,0.2279454,0.05479452,0.84931505
91.33221985386965,48.07692307692308,447.8655477776787,284.0495434017881,0.37798423,0.22675021,0.048780486,0.8414634
91.33221985386965,49.38461538461539,452.0745758647744,285.9750166746976,0.39017746,0.22728787,0.054054055,0.8513514
91.33221985386965,56.72727272727273,452.6190696143295,286.14278943744245,0.37981752,0.22069974,0.0625,0.8375
91.33221985386965,49.30769230769231,452.52139232148926,286.0997961234849,0.38012156,0.22115123,0.06329114,0.835443
91.33221985386965,52.0,452.375384898556,286.15448395918946,0.3714489,0.21649858,0.06097561,0.8292683
90.0,38.625,449.5874161101168,286.37963183766954,0.37593836,0.22082298,0.053333335,0.82666665
91.33221985386965,99.63636363636364,451.85226388940697,286.02369899510234,0.3671561,0.21491253,0.05,0.825
91.33221985386965,49.30769230769231,451.5280161718469,286.18271368858467,0.3583492,0.21098731,0.05882353,0.8235294
91.33221985386965,91.25,450.449756516823,285.9868901670674,0.35878083,0.21379167,0.049382716,0.8518519
91.33221985386965,78.28571428571429,450.79798792982524,286.36928120595087,0.3289069,0.19918889,0.05102041,0.81632656
91.33221985386965,45.92857142857143,449.57068213330876,286.0120752804387,0.2950301,0.18529463,0.040816326,0.7755102
91.33221985386965,45.857142857142854,449.1851626113062,286.11075648526366,0.31535488,0.19615203,0.04255319,0.81914896
91.33221985386965,64.3,448.681421984075,286.14358011417943,0.317695,0.1931034,0.043010753,0.78494626
91.36392753160291,64.2,448.110491223872,286.0777537635299,0.35567477,0.21363544,0.048780486,0.8414634
91.36392753160291,53.583333333333336,447.96896759322624,286.15501600744204,0.3596456,0.21456109,0.048780486,0.8292683
91.36392753160291,71.44444444444444,447.6661771666948,286.17801026645776,0.36655486,0.21817236,0.049382716,0.8271605
90.0,38.5625,449.40032512112543,286.55566034179697,0.37843582,0.2224874,0.051282052,0.8333333
91.36392753160291,53.583333333333336,447.0196906292425,286.08547127744333,0.38006294,0.2264627,0.05263158,0.8552632
91.36392753160291,45.92857142857143,447.0945204704962,286.3997774626625,0.3686157,0.21925505,0.058139537,0.8255814
91.36392753160291,58.45454545454545,446.6298405398629,286.11267350538446,0.37681353,0.22458096,0.051948052,0.84415585
91.36392753160291,49.53846153846154,446.2889047156613,286.2332831614117,0.38145798,0.2275243,0.050632913,0.84810126
91.36392753160291,49.38461538461539,445.7975979412908,286.09413284794294,0.37957782,0.22698522,0.05263158,0.84210527
90.0,33.888888888888886,446.07074551517763,286.261772501688,0.379624,0.22654724,0.05,0.85
90.0,30.5,445.402514869302,286.1079236760007,0.38908646,0.23307717,0.053333335,0.8666667
90.0,35.8235294117647,445.0829219684292,286.21968002510425,0.38112628,0.22848447,0.050632913,0.84810126
91.39718102729637,49.38461538461539,444.7123513299503,286.12864536163147,0.3864617,0.23220566,0.05263158,0.8684211
91.36392753160291,53.583333333333336,445.1721778489688,286.25773880530386,0.38637212,0.23150912,0.050632913,0.8607595
90.0,33.77777777777778,448.6922843611432,286.4174634207332,0.37193644,0.21963954,0.05263158,0.82894737
91.36392753160291,49.46153846153846,445.4157804744249,286.31066530205436,0.3867762,0.23147413,0.049382716,0.86419755
91.36392753160291,53.5,444.963295040721,286.09049225193843,0.38607666,0.23179197,0.05263158,0.8684211
91.36392753160291,45.92857142857143,444.8507274507962,286.0432679530399,0.3765454,0.22623461,0.051948052,0.84415585
91.36392753160291,45.857142857142854,444.99225515567224,286.0655224071158,0.3831091,0.22999287,0.05263158,0.8552632
91.36392753160291,49.46153846153846,444.9947785445808,286.15934681443497,0.38911274,0.23347552,0.051948052,0.8701299
91.36392753160291,49.46153846153846,444.62810527673724,286.12622812026734,0.37670714,0.22645041,0.050632913,0.84810126
91.36392753160291,53.583333333333336,444.49637082916877,285.9876976101563,0.37706923,0.22698435,0.05263158,0.84210527
91.39718102729637,53.583333333333336,444.4934449163797,286.07072606602924,0.38379782,0.23099148,0.051948052,0.85714287
91.36392753160291,45.857142857142854,444.4325161611469,286.03933407490194,0.3847119,0.23158844,0.05263158,0.8684211
91.36392753160291,53.5,444.6480915918755,286.0562991554126,0.38003394,0.22860505,0.051282052,0.85897434
156.80140948635182,41.08888888888889,154.62706264154252,162.68538589800994,0.060700327,0.17145348,0.0,1.0
